datasetId;startTime;endTime;value
191;2026-04-24T09:18:00.000Z;2026-04-24T09:21:00.000Z;1202.56
191;2026-04-24T09:15:00.000Z;2026-04-24T09:18:00.000Z;1205.22
191;2026-04-24T09:12:00.000Z;2026-04-24T09:15:00.000Z;1201.99
191;2026-04-24T09:09:00.000Z;2026-04-24T09:12:00.000Z;1194.44
191;2026-04-24T09:06:00.000Z;2026-04-24T09:09:00.000Z;1185.39
191;2026-04-24T09:03:00.000Z;2026-04-24T09:06:00.000Z;1211.13
191;2026-04-24T09:00:00.000Z;2026-04-24T09:03:00.000Z;1244.35
191;2026-04-24T08:57:00.000Z;2026-04-24T09:00:00.000Z;1259.95
191;2026-04-24T08:54:00.000Z;2026-04-24T08:57:00.000Z;1263
191;2026-04-24T08:51:00.000Z;2026-04-24T08:54:00.000Z;1261.56
191;2026-04-24T08:48:00.000Z;2026-04-24T08:51:00.000Z;1268
191;2026-04-24T08:45:00.000Z;2026-04-24T08:48:00.000Z;1252.44
191;2026-04-24T08:42:00.000Z;2026-04-24T08:45:00.000Z;1248.56
191;2026-04-24T08:39:00.000Z;2026-04-24T08:42:00.000Z;1253.34
191;2026-04-24T08:36:00.000Z;2026-04-24T08:39:00.000Z;1254.16
191;2026-04-24T08:33:00.000Z;2026-04-24T08:36:00.000Z;1246.83
191;2026-04-24T08:30:00.000Z;2026-04-24T08:33:00.000Z;1244.5
191;2026-04-24T08:27:00.000Z;2026-04-24T08:30:00.000Z;1232.39
191;2026-04-24T08:24:00.000Z;2026-04-24T08:27:00.000Z;1230.33
191;2026-04-24T08:21:00.000Z;2026-04-24T08:24:00.000Z;1230.89
191;2026-04-24T08:18:00.000Z;2026-04-24T08:21:00.000Z;1235.33
191;2026-04-24T08:15:00.000Z;2026-04-24T08:18:00.000Z;1227.89
191;2026-04-24T08:12:00.000Z;2026-04-24T08:15:00.000Z;1235.72
191;2026-04-24T08:09:00.000Z;2026-04-24T08:12:00.000Z;1241.28
191;2026-04-24T08:06:00.000Z;2026-04-24T08:09:00.000Z;1248.29
191;2026-04-24T08:03:00.000Z;2026-04-24T08:06:00.000Z;1284.04
191;2026-04-24T08:00:00.000Z;2026-04-24T08:03:00.000Z;1335.45
191;2026-04-24T07:57:00.000Z;2026-04-24T08:00:00.000Z;1342.17
191;2026-04-24T07:54:00.000Z;2026-04-24T07:57:00.000Z;1350.67
191;2026-04-24T07:51:00.000Z;2026-04-24T07:54:00.000Z;1353.34
191;2026-04-24T07:48:00.000Z;2026-04-24T07:51:00.000Z;1352.77
191;2026-04-24T07:45:00.000Z;2026-04-24T07:48:00.000Z;1360.91
191;2026-04-24T07:42:00.000Z;2026-04-24T07:45:00.000Z;1406.23
191;2026-04-24T07:39:00.000Z;2026-04-24T07:42:00.000Z;1419.06
191;2026-04-24T07:36:00.000Z;2026-04-24T07:39:00.000Z;1423.78
191;2026-04-24T07:33:00.000Z;2026-04-24T07:36:00.000Z;1460.08
191;2026-04-24T07:30:00.000Z;2026-04-24T07:33:00.000Z;1495.45
191;2026-04-24T07:27:00.000Z;2026-04-24T07:30:00.000Z;1504.39
191;2026-04-24T07:24:00.000Z;2026-04-24T07:27:00.000Z;1499.94
191;2026-04-24T07:21:00.000Z;2026-04-24T07:24:00.000Z;1501.78
191;2026-04-24T07:18:00.000Z;2026-04-24T07:21:00.000Z;1508.28
191;2026-04-24T07:15:00.000Z;2026-04-24T07:18:00.000Z;1496.49
191;2026-04-24T07:12:00.000Z;2026-04-24T07:15:00.000Z;1494.3
191;2026-04-24T07:09:00.000Z;2026-04-24T07:12:00.000Z;1512.89
191;2026-04-24T07:06:00.000Z;2026-04-24T07:09:00.000Z;1530.11
191;2026-04-24T07:03:00.000Z;2026-04-24T07:06:00.000Z;1515.1
191;2026-04-24T07:00:00.000Z;2026-04-24T07:03:00.000Z;1499.84
191;2026-04-24T06:57:00.000Z;2026-04-24T07:00:00.000Z;1495.11
191;2026-04-24T06:54:00.000Z;2026-04-24T06:57:00.000Z;1498.44
191;2026-04-24T06:51:00.000Z;2026-04-24T06:54:00.000Z;1503.5
191;2026-04-24T06:48:00.000Z;2026-04-24T06:51:00.000Z;1506.78
191;2026-04-24T06:45:00.000Z;2026-04-24T06:48:00.000Z;1510.95
191;2026-04-24T06:42:00.000Z;2026-04-24T06:45:00.000Z;1523.78
191;2026-04-24T06:39:00.000Z;2026-04-24T06:42:00.000Z;1529.33
191;2026-04-24T06:36:00.000Z;2026-04-24T06:39:00.000Z;1523.33
191;2026-04-24T06:33:00.000Z;2026-04-24T06:36:00.000Z;1520.33
191;2026-04-24T06:30:00.000Z;2026-04-24T06:33:00.000Z;1519.28
191;2026-04-24T06:27:00.000Z;2026-04-24T06:30:00.000Z;1520.44
191;2026-04-24T06:24:00.000Z;2026-04-24T06:27:00.000Z;1515.99
191;2026-04-24T06:21:00.000Z;2026-04-24T06:24:00.000Z;1495.32
191;2026-04-24T06:18:00.000Z;2026-04-24T06:21:00.000Z;1494.78
191;2026-04-24T06:15:00.000Z;2026-04-24T06:18:00.000Z;1477.66
191;2026-04-24T06:12:00.000Z;2026-04-24T06:15:00.000Z;1471.83
191;2026-04-24T06:09:00.000Z;2026-04-24T06:12:00.000Z;1478.45
191;2026-04-24T06:06:00.000Z;2026-04-24T06:09:00.000Z;1477.17
191;2026-04-24T06:03:00.000Z;2026-04-24T06:06:00.000Z;1486.51
191;2026-04-24T06:00:00.000Z;2026-04-24T06:03:00.000Z;1494.78
191;2026-04-24T05:57:00.000Z;2026-04-24T06:00:00.000Z;1497.11
191;2026-04-24T05:54:00.000Z;2026-04-24T05:57:00.000Z;1492.6
191;2026-04-24T05:51:00.000Z;2026-04-24T05:54:00.000Z;1464.5
191;2026-04-24T05:48:00.000Z;2026-04-24T05:51:00.000Z;1459.61
191;2026-04-24T05:45:00.000Z;2026-04-24T05:48:00.000Z;1458.78
191;2026-04-24T05:42:00.000Z;2026-04-24T05:45:00.000Z;1465.72
191;2026-04-24T05:39:00.000Z;2026-04-24T05:42:00.000Z;1463.27
191;2026-04-24T05:36:00.000Z;2026-04-24T05:39:00.000Z;1454.22
191;2026-04-24T05:33:00.000Z;2026-04-24T05:36:00.000Z;1457.19
191;2026-04-24T05:30:00.000Z;2026-04-24T05:33:00.000Z;1487.34
191;2026-04-24T05:27:00.000Z;2026-04-24T05:30:00.000Z;1493.28
191;2026-04-24T05:24:00.000Z;2026-04-24T05:27:00.000Z;1497.22
191;2026-04-24T05:21:00.000Z;2026-04-24T05:24:00.000Z;1495.94
191;2026-04-24T05:18:00.000Z;2026-04-24T05:21:00.000Z;1490.61
191;2026-04-24T05:15:00.000Z;2026-04-24T05:18:00.000Z;1483.5
191;2026-04-24T05:12:00.000Z;2026-04-24T05:15:00.000Z;1483
191;2026-04-24T05:09:00.000Z;2026-04-24T05:12:00.000Z;1486.34
191;2026-04-24T05:06:00.000Z;2026-04-24T05:09:00.000Z;1513.11
191;2026-04-24T05:03:00.000Z;2026-04-24T05:06:00.000Z;1517.17
191;2026-04-24T05:00:00.000Z;2026-04-24T05:03:00.000Z;1493.23
191;2026-04-24T04:57:00.000Z;2026-04-24T05:00:00.000Z;1422.68
191;2026-04-24T04:54:00.000Z;2026-04-24T04:57:00.000Z;1412.28
191;2026-04-24T04:51:00.000Z;2026-04-24T04:54:00.000Z;1413.89
191;2026-04-24T04:48:00.000Z;2026-04-24T04:51:00.000Z;1409.21
191;2026-04-24T04:45:00.000Z;2026-04-24T04:48:00.000Z;1397.55
191;2026-04-24T04:42:00.000Z;2026-04-24T04:45:00.000Z;1385.33
191;2026-04-24T04:39:00.000Z;2026-04-24T04:42:00.000Z;1376.22
191;2026-04-24T04:36:00.000Z;2026-04-24T04:39:00.000Z;1367.22
191;2026-04-24T04:33:00.000Z;2026-04-24T04:36:00.000Z;1362.61
191;2026-04-24T04:30:00.000Z;2026-04-24T04:33:00.000Z;1362.27
191;2026-04-24T04:27:00.000Z;2026-04-24T04:30:00.000Z;1356.39
191;2026-04-24T04:24:00.000Z;2026-04-24T04:27:00.000Z;1353.66
191;2026-04-24T04:21:00.000Z;2026-04-24T04:24:00.000Z;1356.01
191;2026-04-24T04:18:00.000Z;2026-04-24T04:21:00.000Z;1400.53
191;2026-04-24T04:15:00.000Z;2026-04-24T04:18:00.000Z;1424.78
191;2026-04-24T04:12:00.000Z;2026-04-24T04:15:00.000Z;1437.23
191;2026-04-24T04:09:00.000Z;2026-04-24T04:12:00.000Z;1442.78
191;2026-04-24T04:06:00.000Z;2026-04-24T04:09:00.000Z;1431.55
191;2026-04-24T04:03:00.000Z;2026-04-24T04:06:00.000Z;1413.48
191;2026-04-24T04:00:00.000Z;2026-04-24T04:03:00.000Z;1371.32
191;2026-04-24T03:57:00.000Z;2026-04-24T04:00:00.000Z;1356.11
191;2026-04-24T03:54:00.000Z;2026-04-24T03:57:00.000Z;1355
191;2026-04-24T03:51:00.000Z;2026-04-24T03:54:00.000Z;1347.94
191;2026-04-24T03:48:00.000Z;2026-04-24T03:51:00.000Z;1340.88
191;2026-04-24T03:45:00.000Z;2026-04-24T03:48:00.000Z;1329.05
191;2026-04-24T03:42:00.000Z;2026-04-24T03:45:00.000Z;1316.89
191;2026-04-24T03:39:00.000Z;2026-04-24T03:42:00.000Z;1307.83
191;2026-04-24T03:36:00.000Z;2026-04-24T03:39:00.000Z;1302.89
191;2026-04-24T03:33:00.000Z;2026-04-24T03:36:00.000Z;1296
191;2026-04-24T03:30:00.000Z;2026-04-24T03:33:00.000Z;1289.94
191;2026-04-24T03:27:00.000Z;2026-04-24T03:30:00.000Z;1281.94
191;2026-04-24T03:24:00.000Z;2026-04-24T03:27:00.000Z;1279.33
191;2026-04-24T03:21:00.000Z;2026-04-24T03:24:00.000Z;1280.78
191;2026-04-24T03:18:00.000Z;2026-04-24T03:21:00.000Z;1281.39
191;2026-04-24T03:15:00.000Z;2026-04-24T03:18:00.000Z;1288.06
191;2026-04-24T03:12:00.000Z;2026-04-24T03:15:00.000Z;1290.33
191;2026-04-24T03:09:00.000Z;2026-04-24T03:12:00.000Z;1291.17
191;2026-04-24T03:06:00.000Z;2026-04-24T03:09:00.000Z;1282.33
191;2026-04-24T03:03:00.000Z;2026-04-24T03:06:00.000Z;1273.48
191;2026-04-24T03:00:00.000Z;2026-04-24T03:03:00.000Z;1256.82
191;2026-04-24T02:57:00.000Z;2026-04-24T03:00:00.000Z;1240.11
191;2026-04-24T02:54:00.000Z;2026-04-24T02:57:00.000Z;1240.22
191;2026-04-24T02:51:00.000Z;2026-04-24T02:54:00.000Z;1235.28
191;2026-04-24T02:48:00.000Z;2026-04-24T02:51:00.000Z;1236.72
191;2026-04-24T02:45:00.000Z;2026-04-24T02:48:00.000Z;1234.9
191;2026-04-24T02:42:00.000Z;2026-04-24T02:45:00.000Z;1237.6
191;2026-04-24T02:39:00.000Z;2026-04-24T02:42:00.000Z;1228.83
191;2026-04-24T02:36:00.000Z;2026-04-24T02:39:00.000Z;1225.11
191;2026-04-24T02:33:00.000Z;2026-04-24T02:36:00.000Z;1221.34
191;2026-04-24T02:30:00.000Z;2026-04-24T02:33:00.000Z;1224.89
191;2026-04-24T02:27:00.000Z;2026-04-24T02:30:00.000Z;1226.88
191;2026-04-24T02:24:00.000Z;2026-04-24T02:27:00.000Z;1210.39
191;2026-04-24T02:21:00.000Z;2026-04-24T02:24:00.000Z;1210.28
191;2026-04-24T02:18:00.000Z;2026-04-24T02:21:00.000Z;1212.33
191;2026-04-24T02:15:00.000Z;2026-04-24T02:18:00.000Z;1210.91
191;2026-04-24T02:12:00.000Z;2026-04-24T02:15:00.000Z;1220.17
191;2026-04-24T02:09:00.000Z;2026-04-24T02:12:00.000Z;1220.39
191;2026-04-24T02:06:00.000Z;2026-04-24T02:09:00.000Z;1220.44
191;2026-04-24T02:03:00.000Z;2026-04-24T02:06:00.000Z;1215.78
191;2026-04-24T02:00:00.000Z;2026-04-24T02:03:00.000Z;1204.49
191;2026-04-24T01:57:00.000Z;2026-04-24T02:00:00.000Z;1176.65
191;2026-04-24T01:54:00.000Z;2026-04-24T01:57:00.000Z;1142.83
191;2026-04-24T01:51:00.000Z;2026-04-24T01:54:00.000Z;1143.72
191;2026-04-24T01:48:00.000Z;2026-04-24T01:51:00.000Z;1142.94
191;2026-04-24T01:45:00.000Z;2026-04-24T01:48:00.000Z;1141.39
191;2026-04-24T01:42:00.000Z;2026-04-24T01:45:00.000Z;1132.5
191;2026-04-24T01:39:00.000Z;2026-04-24T01:42:00.000Z;1134.94
191;2026-04-24T01:36:00.000Z;2026-04-24T01:39:00.000Z;1136.06
191;2026-04-24T01:33:00.000Z;2026-04-24T01:36:00.000Z;1144.61
191;2026-04-24T01:30:00.000Z;2026-04-24T01:33:00.000Z;1148.11
191;2026-04-24T01:27:00.000Z;2026-04-24T01:30:00.000Z;1150.99
191;2026-04-24T01:24:00.000Z;2026-04-24T01:27:00.000Z;1138.77
191;2026-04-24T01:21:00.000Z;2026-04-24T01:24:00.000Z;1133.94
191;2026-04-24T01:18:00.000Z;2026-04-24T01:21:00.000Z;1128.17
191;2026-04-24T01:15:00.000Z;2026-04-24T01:18:00.000Z;1125.16
191;2026-04-24T01:12:00.000Z;2026-04-24T01:15:00.000Z;1116.83
191;2026-04-24T01:09:00.000Z;2026-04-24T01:12:00.000Z;1114.83
191;2026-04-24T01:06:00.000Z;2026-04-24T01:09:00.000Z;1110.5
191;2026-04-24T01:03:00.000Z;2026-04-24T01:06:00.000Z;1108.5
191;2026-04-24T01:00:00.000Z;2026-04-24T01:03:00.000Z;1099.73
191;2026-04-24T00:57:00.000Z;2026-04-24T01:00:00.000Z;1108.72
191;2026-04-24T00:54:00.000Z;2026-04-24T00:57:00.000Z;1111.78
191;2026-04-24T00:51:00.000Z;2026-04-24T00:54:00.000Z;1109.77
191;2026-04-24T00:48:00.000Z;2026-04-24T00:51:00.000Z;1104.44
191;2026-04-24T00:45:00.000Z;2026-04-24T00:48:00.000Z;1119.24
191;2026-04-24T00:42:00.000Z;2026-04-24T00:45:00.000Z;1128.17
191;2026-04-24T00:39:00.000Z;2026-04-24T00:42:00.000Z;1127.5
191;2026-04-24T00:36:00.000Z;2026-04-24T00:39:00.000Z;1129.72
191;2026-04-24T00:33:00.000Z;2026-04-24T00:36:00.000Z;1130.67
191;2026-04-24T00:30:00.000Z;2026-04-24T00:33:00.000Z;1130.94
191;2026-04-24T00:27:00.000Z;2026-04-24T00:30:00.000Z;1133.17
191;2026-04-24T00:24:00.000Z;2026-04-24T00:27:00.000Z;1133.22
191;2026-04-24T00:21:00.000Z;2026-04-24T00:24:00.000Z;1133.17
191;2026-04-24T00:18:00.000Z;2026-04-24T00:21:00.000Z;1133.55
191;2026-04-24T00:15:00.000Z;2026-04-24T00:18:00.000Z;1133.11
191;2026-04-24T00:12:00.000Z;2026-04-24T00:15:00.000Z;1135.72
191;2026-04-24T00:09:00.000Z;2026-04-24T00:12:00.000Z;1135.78
191;2026-04-24T00:06:00.000Z;2026-04-24T00:09:00.000Z;1139.05
191;2026-04-24T00:03:00.000Z;2026-04-24T00:06:00.000Z;1141.39
191;2026-04-24T00:00:00.000Z;2026-04-24T00:03:00.000Z;1139.83
191;2026-04-23T23:57:00.000Z;2026-04-24T00:00:00.000Z;1138.17
191;2026-04-23T23:54:00.000Z;2026-04-23T23:57:00.000Z;1139
191;2026-04-23T23:51:00.000Z;2026-04-23T23:54:00.000Z;1139.17
191;2026-04-23T23:48:00.000Z;2026-04-23T23:51:00.000Z;1140.55
191;2026-04-23T23:45:00.000Z;2026-04-23T23:48:00.000Z;1139.17
191;2026-04-23T23:42:00.000Z;2026-04-23T23:45:00.000Z;1138.67
191;2026-04-23T23:39:00.000Z;2026-04-23T23:42:00.000Z;1145.11
191;2026-04-23T23:36:00.000Z;2026-04-23T23:39:00.000Z;1145.45
191;2026-04-23T23:33:00.000Z;2026-04-23T23:36:00.000Z;1145.61
191;2026-04-23T23:30:00.000Z;2026-04-23T23:33:00.000Z;1145.16
191;2026-04-23T23:27:00.000Z;2026-04-23T23:30:00.000Z;1141.55
191;2026-04-23T23:24:00.000Z;2026-04-23T23:27:00.000Z;1141.67
191;2026-04-23T23:21:00.000Z;2026-04-23T23:24:00.000Z;1142.56
191;2026-04-23T23:18:00.000Z;2026-04-23T23:21:00.000Z;1147.28
191;2026-04-23T23:15:00.000Z;2026-04-23T23:18:00.000Z;1148.44
191;2026-04-23T23:12:00.000Z;2026-04-23T23:15:00.000Z;1144.22
191;2026-04-23T23:09:00.000Z;2026-04-23T23:12:00.000Z;1143.39
191;2026-04-23T23:06:00.000Z;2026-04-23T23:09:00.000Z;1148.11
191;2026-04-23T23:03:00.000Z;2026-04-23T23:06:00.000Z;1148.23
191;2026-04-23T23:00:00.000Z;2026-04-23T23:03:00.000Z;1160.17
191;2026-04-23T22:57:00.000Z;2026-04-23T23:00:00.000Z;1159.67
191;2026-04-23T22:54:00.000Z;2026-04-23T22:57:00.000Z;1160.61
191;2026-04-23T22:51:00.000Z;2026-04-23T22:54:00.000Z;1164.39
191;2026-04-23T22:48:00.000Z;2026-04-23T22:51:00.000Z;1166.56
191;2026-04-23T22:45:00.000Z;2026-04-23T22:48:00.000Z;1171.17
191;2026-04-23T22:42:00.000Z;2026-04-23T22:45:00.000Z;1176.56
191;2026-04-23T22:39:00.000Z;2026-04-23T22:42:00.000Z;1179.56
191;2026-04-23T22:36:00.000Z;2026-04-23T22:39:00.000Z;1181.33
191;2026-04-23T22:33:00.000Z;2026-04-23T22:36:00.000Z;1182.17
191;2026-04-23T22:30:00.000Z;2026-04-23T22:33:00.000Z;1180.05
191;2026-04-23T22:27:00.000Z;2026-04-23T22:30:00.000Z;1181.34
191;2026-04-23T22:24:00.000Z;2026-04-23T22:27:00.000Z;1190.62
191;2026-04-23T22:21:00.000Z;2026-04-23T22:24:00.000Z;1194.83
191;2026-04-23T22:18:00.000Z;2026-04-23T22:21:00.000Z;1191.94
191;2026-04-23T22:15:00.000Z;2026-04-23T22:18:00.000Z;1160.91
191;2026-04-23T22:12:00.000Z;2026-04-23T22:15:00.000Z;1117.94
191;2026-04-23T22:09:00.000Z;2026-04-23T22:12:00.000Z;1119.22
191;2026-04-23T22:06:00.000Z;2026-04-23T22:09:00.000Z;1118.33
191;2026-04-23T22:03:00.000Z;2026-04-23T22:06:00.000Z;1119.78
191;2026-04-23T22:00:00.000Z;2026-04-23T22:03:00.000Z;1133.79
191;2026-04-23T21:57:00.000Z;2026-04-23T22:00:00.000Z;1146.56
191;2026-04-23T21:54:00.000Z;2026-04-23T21:57:00.000Z;1146
191;2026-04-23T21:51:00.000Z;2026-04-23T21:54:00.000Z;1148.83
191;2026-04-23T21:48:00.000Z;2026-04-23T21:51:00.000Z;1150.78
191;2026-04-23T21:45:00.000Z;2026-04-23T21:48:00.000Z;1139
191;2026-04-23T21:42:00.000Z;2026-04-23T21:45:00.000Z;1134.61
191;2026-04-23T21:39:00.000Z;2026-04-23T21:42:00.000Z;1136.56
191;2026-04-23T21:36:00.000Z;2026-04-23T21:39:00.000Z;1142.17
191;2026-04-23T21:33:00.000Z;2026-04-23T21:36:00.000Z;1142
191;2026-04-23T21:30:00.000Z;2026-04-23T21:33:00.000Z;1135.67
191;2026-04-23T21:27:00.000Z;2026-04-23T21:30:00.000Z;1136.45
191;2026-04-23T21:24:00.000Z;2026-04-23T21:27:00.000Z;1138.78
191;2026-04-23T21:21:00.000Z;2026-04-23T21:24:00.000Z;1139.39
191;2026-04-23T21:18:00.000Z;2026-04-23T21:21:00.000Z;1141.78
191;2026-04-23T21:15:00.000Z;2026-04-23T21:18:00.000Z;1139.55
191;2026-04-23T21:12:00.000Z;2026-04-23T21:15:00.000Z;1139.12
191;2026-04-23T21:09:00.000Z;2026-04-23T21:12:00.000Z;1155.56
191;2026-04-23T21:06:00.000Z;2026-04-23T21:09:00.000Z;1162.8
191;2026-04-23T21:03:00.000Z;2026-04-23T21:06:00.000Z;1197.23
191;2026-04-23T21:00:00.000Z;2026-04-23T21:03:00.000Z;1183.82
191;2026-04-23T20:57:00.000Z;2026-04-23T21:00:00.000Z;1155.17
191;2026-04-23T20:54:00.000Z;2026-04-23T20:57:00.000Z;1161.34
191;2026-04-23T20:51:00.000Z;2026-04-23T20:54:00.000Z;1163.84
191;2026-04-23T20:48:00.000Z;2026-04-23T20:51:00.000Z;1164.94
191;2026-04-23T20:45:00.000Z;2026-04-23T20:48:00.000Z;1161.89
191;2026-04-23T20:42:00.000Z;2026-04-23T20:45:00.000Z;1148.82
191;2026-04-23T20:39:00.000Z;2026-04-23T20:42:00.000Z;1166.69
191;2026-04-23T20:36:00.000Z;2026-04-23T20:39:00.000Z;1194.56
191;2026-04-23T20:33:00.000Z;2026-04-23T20:36:00.000Z;1212.23
191;2026-04-23T20:30:00.000Z;2026-04-23T20:33:00.000Z;1251.3
191;2026-04-23T20:27:00.000Z;2026-04-23T20:30:00.000Z;1309.04
191;2026-04-23T20:24:00.000Z;2026-04-23T20:27:00.000Z;1364.96
191;2026-04-23T20:21:00.000Z;2026-04-23T20:24:00.000Z;1418.23
191;2026-04-23T20:18:00.000Z;2026-04-23T20:21:00.000Z;1434.9
191;2026-04-23T20:15:00.000Z;2026-04-23T20:18:00.000Z;1455.34
191;2026-04-23T20:12:00.000Z;2026-04-23T20:15:00.000Z;1482.98
191;2026-04-23T20:09:00.000Z;2026-04-23T20:12:00.000Z;1512.12
191;2026-04-23T20:06:00.000Z;2026-04-23T20:09:00.000Z;1535.07
191;2026-04-23T20:03:00.000Z;2026-04-23T20:06:00.000Z;1569.7
191;2026-04-23T20:00:00.000Z;2026-04-23T20:03:00.000Z;1617.95
191;2026-04-23T19:57:00.000Z;2026-04-23T20:00:00.000Z;1617.61
191;2026-04-23T19:54:00.000Z;2026-04-23T19:57:00.000Z;1620.39
191;2026-04-23T19:51:00.000Z;2026-04-23T19:54:00.000Z;1613.7
191;2026-04-23T19:48:00.000Z;2026-04-23T19:51:00.000Z;1530.48
191;2026-04-23T19:45:00.000Z;2026-04-23T19:48:00.000Z;1500.66
191;2026-04-23T19:42:00.000Z;2026-04-23T19:45:00.000Z;1498.39
191;2026-04-23T19:39:00.000Z;2026-04-23T19:42:00.000Z;1494.17
191;2026-04-23T19:36:00.000Z;2026-04-23T19:39:00.000Z;1511.18
191;2026-04-23T19:33:00.000Z;2026-04-23T19:36:00.000Z;1527
191;2026-04-23T19:30:00.000Z;2026-04-23T19:33:00.000Z;1530.06
191;2026-04-23T19:27:00.000Z;2026-04-23T19:30:00.000Z;1530.11
191;2026-04-23T19:24:00.000Z;2026-04-23T19:27:00.000Z;1529.94
191;2026-04-23T19:21:00.000Z;2026-04-23T19:24:00.000Z;1530.62
191;2026-04-23T19:18:00.000Z;2026-04-23T19:21:00.000Z;1540.45
191;2026-04-23T19:15:00.000Z;2026-04-23T19:18:00.000Z;1544.06
191;2026-04-23T19:12:00.000Z;2026-04-23T19:15:00.000Z;1549.23
191;2026-04-23T19:09:00.000Z;2026-04-23T19:12:00.000Z;1554
191;2026-04-23T19:06:00.000Z;2026-04-23T19:09:00.000Z;1555.56
191;2026-04-23T19:03:00.000Z;2026-04-23T19:06:00.000Z;1561.73
191;2026-04-23T19:00:00.000Z;2026-04-23T19:03:00.000Z;1561.94
191;2026-04-23T18:57:00.000Z;2026-04-23T19:00:00.000Z;1555.22
191;2026-04-23T18:54:00.000Z;2026-04-23T18:57:00.000Z;1542.05
191;2026-04-23T18:51:00.000Z;2026-04-23T18:54:00.000Z;1542.67
191;2026-04-23T18:48:00.000Z;2026-04-23T18:51:00.000Z;1553.67
191;2026-04-23T18:45:00.000Z;2026-04-23T18:48:00.000Z;1560.34
191;2026-04-23T18:42:00.000Z;2026-04-23T18:45:00.000Z;1567.61
191;2026-04-23T18:39:00.000Z;2026-04-23T18:42:00.000Z;1558.89
191;2026-04-23T18:36:00.000Z;2026-04-23T18:39:00.000Z;1557.5
191;2026-04-23T18:33:00.000Z;2026-04-23T18:36:00.000Z;1555.04
191;2026-04-23T18:30:00.000Z;2026-04-23T18:33:00.000Z;1531.71
191;2026-04-23T18:27:00.000Z;2026-04-23T18:30:00.000Z;1514.66
191;2026-04-23T18:24:00.000Z;2026-04-23T18:27:00.000Z;1511.22
191;2026-04-23T18:21:00.000Z;2026-04-23T18:24:00.000Z;1485.09
191;2026-04-23T18:18:00.000Z;2026-04-23T18:21:00.000Z;1469.44
191;2026-04-23T18:15:00.000Z;2026-04-23T18:18:00.000Z;1465.67
191;2026-04-23T18:12:00.000Z;2026-04-23T18:15:00.000Z;1467.45
191;2026-04-23T18:09:00.000Z;2026-04-23T18:12:00.000Z;1470
191;2026-04-23T18:06:00.000Z;2026-04-23T18:09:00.000Z;1473.61
191;2026-04-23T18:03:00.000Z;2026-04-23T18:06:00.000Z;1488.07
191;2026-04-23T18:00:00.000Z;2026-04-23T18:03:00.000Z;1501.61
191;2026-04-23T17:57:00.000Z;2026-04-23T18:00:00.000Z;1516.52
191;2026-04-23T17:54:00.000Z;2026-04-23T17:57:00.000Z;1564.62
191;2026-04-23T17:51:00.000Z;2026-04-23T17:54:00.000Z;1577.33
191;2026-04-23T17:48:00.000Z;2026-04-23T17:51:00.000Z;1576.89
191;2026-04-23T17:45:00.000Z;2026-04-23T17:48:00.000Z;1577.45
191;2026-04-23T17:42:00.000Z;2026-04-23T17:45:00.000Z;1596.28
191;2026-04-23T17:39:00.000Z;2026-04-23T17:42:00.000Z;1607.22
191;2026-04-23T17:36:00.000Z;2026-04-23T17:39:00.000Z;1610.33
191;2026-04-23T17:33:00.000Z;2026-04-23T17:36:00.000Z;1611.83
191;2026-04-23T17:30:00.000Z;2026-04-23T17:33:00.000Z;1614.06
191;2026-04-23T17:27:00.000Z;2026-04-23T17:30:00.000Z;1611.78
191;2026-04-23T17:24:00.000Z;2026-04-23T17:27:00.000Z;1606.89
191;2026-04-23T17:21:00.000Z;2026-04-23T17:24:00.000Z;1612.51
191;2026-04-23T17:18:00.000Z;2026-04-23T17:21:00.000Z;1618
191;2026-04-23T17:15:00.000Z;2026-04-23T17:18:00.000Z;1641.69
191;2026-04-23T17:12:00.000Z;2026-04-23T17:15:00.000Z;1652.05
191;2026-04-23T17:09:00.000Z;2026-04-23T17:12:00.000Z;1636.21
191;2026-04-23T17:06:00.000Z;2026-04-23T17:09:00.000Z;1630.4
191;2026-04-23T17:03:00.000Z;2026-04-23T17:06:00.000Z;1631.77
191;2026-04-23T17:00:00.000Z;2026-04-23T17:03:00.000Z;1617.61
191;2026-04-23T16:57:00.000Z;2026-04-23T17:00:00.000Z;1605.11
191;2026-04-23T16:54:00.000Z;2026-04-23T16:57:00.000Z;1584.26
191;2026-04-23T16:51:00.000Z;2026-04-23T16:54:00.000Z;1583.28
191;2026-04-23T16:48:00.000Z;2026-04-23T16:51:00.000Z;1588.22
191;2026-04-23T16:45:00.000Z;2026-04-23T16:48:00.000Z;1589.22
191;2026-04-23T16:42:00.000Z;2026-04-23T16:45:00.000Z;1589.78
191;2026-04-23T16:39:00.000Z;2026-04-23T16:42:00.000Z;1588.94
191;2026-04-23T16:36:00.000Z;2026-04-23T16:39:00.000Z;1583.72
191;2026-04-23T16:33:00.000Z;2026-04-23T16:36:00.000Z;1533.3
191;2026-04-23T16:30:00.000Z;2026-04-23T16:33:00.000Z;1511.4
191;2026-04-23T16:27:00.000Z;2026-04-23T16:30:00.000Z;1531.66
191;2026-04-23T16:24:00.000Z;2026-04-23T16:27:00.000Z;1522.94
191;2026-04-23T16:21:00.000Z;2026-04-23T16:24:00.000Z;1521.11
191;2026-04-23T16:18:00.000Z;2026-04-23T16:21:00.000Z;1518.33
